aux_harm_count,aux_worst_directional_derivative,cos_charge_target__trigram_naturalness,cos_protenix_contact__charge_target,cos_protenix_contact__solubility_limit,cos_protenix_contact__trigram_naturalness,cos_solubility_limit__charge_target,cos_solubility_limit__trigram_naturalness,dir_charge_target,dir_protenix_contact,dir_solubility_limit,dir_trigram_naturalness,loss_charge_target,loss_protenix_contact,loss_solubility_limit,loss_trigram_naturalness,mean_oracle_descent,method,method_aux_slack,method_cone_denominator,method_id,method_max_aux_harms,method_min_primary_descent_ratio,method_terminal_anneal_final_temperature,oracle_harm_rate,primary_directional_derivative,primary_oracle,projected_step_norm,qp_best_primary_derivative,qp_min_allowed_primary_derivative,qp_selected_aux_violation,qp_selected_contact_distance,qp_selected_contact_violation,qp_selected_feasible,qp_selected_primary_ratio,seed,sequence_entropy,sequence_entropy_after,sequence_entropy_delta,step,step_norm,terminal_anneal_temperature,worst_oracle_directional_derivative
0,-0.0007161458488553762,-0.048391032027998715,0.034202734099616494,0.00025533416626323264,-0.08014389600938933,0.0,0.1884183516812092,-0.0007161458488553762,-4.57513952255249,-0.04515322670340538,-0.01539296843111515,0.0009901541052386165,3.6351828575134277,0.11291849613189697,3.3392081260681152,-1.1591004658839665,naive_weighted,0.02,8,M3,1,0.0,1.0,0.0,-4.57513952255249,protenix_contact,0.9591901302337646,,,,,,,,0,2.7846856117248535,2.4001669883728027,-0.3845186233520508,0,0.9591901302337646,1.0,-0.0007161458488553762
0,-0.0001167807204183191,-0.053263706066391164,0.03285911103841837,-0.02767336995912901,0.06026156103819089,0.0,0.1647495949445301,-0.0001167807204183191,-1.4568135738372803,-0.004604038316756487,-0.06424853205680847,0.00040349940536543727,3.040335178375244,0.07022148370742798,3.324908971786499,-0.3814457312328159,naive_weighted,0.02,8,M3,1,0.0,1.0,0.0,-1.4568135738372803,protenix_contact,0.5795567035675049,,,,,,,,0,2.4001669883728027,2.347250461578369,-0.052916526794433594,1,0.5795567035675049,1.0,-0.0001167807204183191
1,0.0002991989895235747,-0.05576298106843561,0.0053305545676464155,0.007004473489211535,-0.041465687818636424,0.0,0.17572730666513955,0.0002991989895235747,-1.516509771347046,-0.01836244948208332,-0.039033204317092896,0.0002951685164589435,2.6886067390441895,0.06567703187465668,3.255969285964966,-0.39340155653917463,naive_weighted,0.02,8,M3,1,0.0,1.0,0.25,-1.516509771347046,protenix_contact,0.6049564480781555,,,,,,,,0,2.347250461578369,2.322660446166992,-0.024590015411376953,2,0.6049564480781555,1.0,0.0002991989895235747
1,0.046919696033000946,-0.048391032027998715,0.034202734099616494,0.00025533416626323264,-0.08014389600938933,0.0,0.1884183516812092,-0.0006523133488371968,-4.617846488952637,-0.008169610053300858,0.046919696033000946,0.0009901541052386165,3.6351828575134277,0.11291849613189697,3.3392081260681152,-1.1449371790804435,contact_preserving_soft_cone,0.08,10,M7c,1,0.6,1.0,0.25,-4.617846488952637,protenix_contact,0.9576457142829895,,,,,,,,0,2.7846856117248535,2.4022135734558105,-0.38247203826904297,0,0.9576457142829895,1.0,0.046919696033000946
0,-0.0009329069289378822,-0.04479290106489297,0.04093974271019959,0.14936615302306178,0.09432357299799536,0.0,0.1629157478074658,-0.0009329069289378822,-2.6760101318359375,-0.05689243972301483,-0.10280225425958633,0.00044527678983286023,3.11100172996521,0.10480961203575134,3.385559558868408,-0.7091594331868691,contact_preserving_soft_cone,0.08,10,M7c,1,0.6,1.0,0.0,-2.6760101318359375,protenix_contact,0.7780084013938904,,,,,,,,0,2.4022135734558105,2.2714900970458984,-0.1307234764099121,1,0.7780084013938904,1.0,-0.0009329069289378822
0,-2.2761287254979834e-07,0.06499771031393592,-0.04238173502878144,-0.06444847019260169,0.02834236713860009,0.0,0.17693410297346066,-2.2761287254979834e-07,-0.7740410566329956,-0.005465944763273001,-0.05224800109863281,1.0071470342154498e-06,2.771775007247925,0.053076207637786865,3.27120041847229,-0.2079388075269435,contact_preserving_soft_cone,0.08,10,M7c,1,0.6,1.0,0.0,-0.7740410566329956,protenix_contact,0.43860432505607605,,,,,,,,0,2.2714900970458984,2.2883520126342773,0.016861915588378906,2,0.43860432505607605,1.0,-2.2761287254979834e-07
1,0.046919696033000946,-0.048391032027998715,0.034202734099616494,0.00025533416626323264,-0.08014389600938933,0.0,0.1884183516812092,-0.0006523133488371968,-4.617846488952637,-0.008169610053300858,0.046919696033000946,0.0009901541052386165,3.6351828575134277,0.11291849613189697,3.3392081260681152,-1.1449371790804435,contact_qp_grid,0.08,10,M8a,0,0.6,1.0,0.25,-4.617846488952637,protenix_contact,0.9576457142829895,-4.617846488952637,-2.770707893371582,0.0,0.7492643594741821,0.0,True,0.9999999999997834,0,2.7846856117248535,2.4022135734558105,-0.38247203826904297,0,0.9576457142829895,1.0,0.046919696033000946
0,-0.0009491905802860856,-0.04479290106489297,0.04093974271019959,0.14936615302306178,0.09432357299799536,0.0,0.1629157478074658,-0.0009491905802860856,-2.649412155151367,-0.027714554220438004,-0.05535130202770233,0.00044527678983286023,3.11100172996521,0.10480961203575134,3.385559558868408,-0.6833568004949484,contact_qp_grid,0.08,10,M8a,0,0.6,1.0,0.0,-2.649412155151367,protenix_contact,0.757024347782135,-2.6760101318359375,-1.6056060791015625,0.0,0.557027280330658,0.0,True,0.9900605844614975,0,2.4022135734558105,2.2724533081054688,-0.1297602653503418,1,0.757024347782135,1.0,-0.0009491905802860856
3,0.009699921123683453,0.06043052952966123,-0.048921607554179486,-0.0037866342469086113,0.03748320412820091,0.0,0.1754709769965552,3.282859324826859e-06,-0.8924210071563721,0.009699921123683453,0.002533550839871168,1.930419784912374e-06,2.7634973526000977,0.07808908075094223,3.3243701457977295,-0.22004606308337316,contact_qp_grid,0.08,10,M8a,0,0.6,1.0,0.75,-0.8924210071563721,protenix_contact,0.4633956551551819,-0.8924210071563721,-0.5354526042938232,0.0,0.24965092539787292,0.0,True,0.9999999999988795,0,2.2724533081054688,2.314300537109375,0.04184722900390625,2,0.4633956551551819,1.0,0.009699921123683453
0,-0.0007161458488553762,-0.048391032027998715,0.034202734099616494,0.00025533416626323264,-0.08014389600938933,0.0,0.1884183516812092,-0.0007161458488553762,-4.57513952255249,-0.04515322670340538,-0.01539296843111515,0.0009901541052386165,3.6351828575134277,0.11291849613189697,3.3392081260681152,-1.1591004658839665,contact_qp_grid,0.04,10,M8b,0,0.6,1.0,0.0,-4.57513952255249,protenix_contact,0.9591901302337646,-4.617846488952637,-2.770707893371582,0.0,0.7537989616394043,0.0,True,0.9907517570141611,0,2.7846856117248535,2.4001669883728027,-0.3845186233520508,0,0.9591901302337646,1.0,-0.0007161458488553762
1,0.021150929853320122,-0.053263706066391164,0.03285911103841837,-0.02767336995912901,0.06026156103819089,0.0,0.1647495949445301,-0.00011357161565683782,-1.4957631826400757,0.021150929853320122,-0.005921454634517431,0.00040349940536543727,3.040335178375244,0.07022148370742798,3.324908971786499,-0.37016181975923246,contact_qp_grid,0.04,10,M8b,0,0.6,1.0,0.25,-1.4957631826400757,protenix_contact,0.5782991647720337,-1.4957631826400757,-0.8974579095840454,0.0,0.37142103910446167,0.0,True,0.9999999999993314,0,2.4001669883728027,2.343229293823242,-0.05693769454956055,1,0.5782991647720337,1.0,0.021150929853320122
2,0.006131022237241268,-0.04962153799131551,-0.025654585835756884,0.05553132092406825,-0.009460028687124809,0.0,0.17300475927164718,0.0003084533382207155,-1.7676339149475098,-0.011581191793084145,0.006131022237241268,0.00029791955603286624,2.6979098320007324,0.09244029223918915,3.315741539001465,-0.443193907791283,contact_qp_grid,0.04,10,M8b,0,0.6,1.0,0.5,-1.7676339149475098,protenix_contact,0.6377976536750793,-1.7676339149475098,-1.0605803489685057,0.0,0.424139142036438,0.0,True,0.9999999999994342,0,2.343229293823242,2.309143543243408,-0.034085750579833984,2,0.6377976536750793,1.0,0.006131022237241268
0,-0.0007161458488553762,-0.048391032027998715,0.034202734099616494,0.00025533416626323264,-0.08014389600938933,0.0,0.1884183516812092,-0.0007161458488553762,-4.57513952255249,-0.04515322670340538,-0.01539296843111515,0.0009901541052386165,3.6351828575134277,0.11291849613189697,3.3392081260681152,-1.1591004658839665,contact_qp_grid_contact_first,0.04,10,M8f,0,0.6,1.0,0.0,-4.57513952255249,protenix_contact,0.9591901302337646,-4.617846488952637,-2.770707893371582,0.0,0.7537989616394043,0.0,True,0.9907517570141611,0,2.7846856117248535,2.4001669883728027,-0.3845186233520508,0,0.9591901302337646,1.0,-0.0007161458488553762
1,0.021150929853320122,-0.053263706066391164,0.03285911103841837,-0.02767336995912901,0.06026156103819089,0.0,0.1647495949445301,-0.00011357161565683782,-1.4957631826400757,0.021150929853320122,-0.005921454634517431,0.00040349940536543727,3.040335178375244,0.07022148370742798,3.324908971786499,-0.37016181975923246,contact_qp_grid_contact_first,0.04,10,M8f,0,0.6,1.0,0.25,-1.4957631826400757,protenix_contact,0.5782991647720337,-1.4957631826400757,-0.8974579095840454,0.0,0.37142103910446167,0.0,True,0.9999999999993314,0,2.4001669883728027,2.343229293823242,-0.05693769454956055,1,0.5782991647720337,1.0,0.021150929853320122
2,0.006131022237241268,-0.04962153799131551,-0.025654585835756884,0.05553132092406825,-0.009460028687124809,0.0,0.17300475927164718,0.0003084533382207155,-1.7676339149475098,-0.011581191793084145,0.006131022237241268,0.00029791955603286624,2.6979098320007324,0.09244029223918915,3.315741539001465,-0.443193907791283,contact_qp_grid_contact_first,0.04,10,M8f,0,0.6,1.0,0.5,-1.7676339149475098,protenix_contact,0.6377976536750793,-1.7676339149475098,-1.0605803489685057,0.0,0.424139142036438,0.0,True,0.9999999999994342,0,2.343229293823242,2.309143543243408,-0.034085750579833984,2,0.6377976536750793,1.0,0.006131022237241268
1,0.046919696033000946,-0.048391032027998715,0.034202734099616494,0.00025533416626323264,-0.08014389600938933,0.0,0.1884183516812092,-0.0006523133488371968,-4.617846488952637,-0.008169610053300858,0.046919696033000946,0.0009901541052386165,3.6351828575134277,0.11291849613189697,3.3392081260681152,-1.1449371790804435,contact_qp_grid_contact_first,0.06,10,M8g,0,0.6,1.0,0.25,-4.617846488952637,protenix_contact,0.9576457142829895,-4.617846488952637,-2.770707893371582,0.0,0.7492643594741821,0.0,True,0.9999999999997834,0,2.7846856117248535,2.4022135734558105,-0.38247203826904297,0,0.9576457142829895,1.0,0.046919696033000946
0,-0.0009491905802860856,-0.04479290106489297,0.04093974271019959,0.14936615302306178,0.09432357299799536,0.0,0.1629157478074658,-0.0009491905802860856,-2.649412155151367,-0.027714554220438004,-0.05535130202770233,0.00044527678983286023,3.11100172996521,0.10480961203575134,3.385559558868408,-0.6833568004949484,contact_qp_grid_contact_first,0.06,10,M8g,0,0.6,1.0,0.0,-2.649412155151367,protenix_contact,0.757024347782135,-2.6760101318359375,-1.6056060791015625,0.0,0.557027280330658,0.0,True,0.9900605844614975,0,2.4022135734558105,2.2724533081054688,-0.1297602653503418,1,0.757024347782135,1.0,-0.0009491905802860856
3,0.009699921123683453,0.06043052952966123,-0.048921607554179486,-0.0037866342469086113,0.03748320412820091,0.0,0.1754709769965552,3.282859324826859e-06,-0.8924210071563721,0.009699921123683453,0.002533550839871168,1.930419784912374e-06,2.7634973526000977,0.07808908075094223,3.3243701457977295,-0.22004606308337316,contact_qp_grid_contact_first,0.06,10,M8g,0,0.6,1.0,0.75,-0.8924210071563721,protenix_contact,0.4633956551551819,-0.8924210071563721,-0.5354526042938232,0.0,0.24965092539787292,0.0,True,0.9999999999988795,0,2.2724533081054688,2.314300537109375,0.04184722900390625,2,0.4633956551551819,1.0,0.009699921123683453
0,-0.0007161458488553762,-0.048391032027998715,0.034202734099616494,0.00025533416626323264,-0.08014389600938933,0.0,0.1884183516812092,-0.0007161458488553762,-4.57513952255249,-0.04515322670340538,-0.01539296843111515,0.0009901541052386165,3.6351828575134277,0.11291849613189697,3.3392081260681152,-1.1591004658839665,contact_qp_grid,0.04,20,M8h,0,0.6,1.0,0.0,-4.57513952255249,protenix_contact,0.9591901302337646,-4.617846488952637,-2.770707893371582,0.0,0.7537989616394043,0.0,True,0.9907517570141611,0,2.7846856117248535,2.4001669883728027,-0.3845186233520508,0,0.9591901302337646,1.0,-0.0007161458488553762
1,0.021150929853320122,-0.053263706066391164,0.03285911103841837,-0.02767336995912901,0.06026156103819089,0.0,0.1647495949445301,-0.00011357161565683782,-1.4957631826400757,0.021150929853320122,-0.005921454634517431,0.00040349940536543727,3.040335178375244,0.07022148370742798,3.324908971786499,-0.37016181975923246,contact_qp_grid,0.04,20,M8h,0,0.6,1.0,0.25,-1.4957631826400757,protenix_contact,0.5782991647720337,-1.4957631826400757,-0.8974579095840454,0.0,0.37142103910446167,0.0,True,0.9999999999993314,0,2.4001669883728027,2.343229293823242,-0.05693769454956055,1,0.5782991647720337,1.0,0.021150929853320122
2,0.006131022237241268,-0.04962153799131551,-0.025654585835756884,0.05553132092406825,-0.009460028687124809,0.0,0.17300475927164718,0.0003084533382207155,-1.7676339149475098,-0.011581191793084145,0.006131022237241268,0.00029791955603286624,2.6979098320007324,0.09244029223918915,3.315741539001465,-0.443193907791283,contact_qp_grid,0.04,20,M8h,0,0.6,1.0,0.5,-1.7676339149475098,protenix_contact,0.6377976536750793,-1.7676339149475098,-1.0605803489685057,0.0,0.424139142036438,0.0,True,0.9999999999994342,0,2.343229293823242,2.309143543243408,-0.034085750579833984,2,0.6377976536750793,1.0,0.006131022237241268
2,0.048326924443244934,-0.0305813187521901,-0.011625139360606374,0.04803418591497501,-0.015147915117448747,0.0,0.21768900318540824,0.002784502925351262,-14.497102737426758,-0.06590312719345093,0.048326924443244934,0.006739187519997358,3.7426211833953857,0.11875367164611816,3.3163044452667236,-3.627973609312903,naive_weighted,0.02,8,M3,1,0.0,1.0,0.5,-14.497102737426758,protenix_contact,1.5259125232696533,,,,,,,,1,2.693592071533203,2.002692699432373,-0.6908993721008301,0,1.5259125232696533,1.0,0.048326924443244934
1,0.01341559924185276,-0.013834178295082237,0.07265276237184509,0.0160056760609567,0.015323842283372887,0.0,0.18389592915952616,-0.0052668265998363495,-9.76580810546875,0.01341559924185276,-0.03056546300649643,0.009811315685510635,2.4587414264678955,0.05817297101020813,3.3270556926727295,-2.4470561989583075,naive_weighted,0.02,8,M3,1,0.0,1.0,0.25,-9.76580810546875,protenix_contact,1.3668040037155151,,,,,,,,1,2.002692699432373,1.9526504278182983,-0.05004227161407471,1,1.3668040037155151,1.0,0.01341559924185276
1,0.0004152668989263475,-0.04069129659255602,-0.027492987226054696,-0.06684616143115654,0.0030746179252152273,0.0,0.1996520173903789,0.0004152668989263475,-0.32783228158950806,-0.02102001942694187,-0.08107161521911621,0.005251312628388405,2.134427309036255,0.07224723696708679,3.299497127532959,-0.10737716233415995,naive_weighted,0.02,8,M3,1,0.0,1.0,0.25,-0.32783228158950806,protenix_contact,0.32156607508659363,,,,,,,,1,1.9526504278182983,2.043184280395508,0.09053385257720947,2,0.32156607508659363,1.0,0.0004152668989263475
0,-0.015823431313037872,-0.0305813187521901,-0.011625139360606374,0.04803418591497501,-0.015147915117448747,0.0,0.21768900318540824,-0.015823431313037872,-2.77402400970459,-0.12196137011051178,-0.14877189695835114,0.006739187519997358,3.7426211833953857,0.11875367164611816,3.3163044452667236,-0.7651451770216227,contact_preserving_soft_cone,0.08,10,M7c,1,0.6,1.0,0.0,-2.77402400970459,protenix_contact,0.48560646176338196,,,,,,,,1,2.693592071533203,2.5592117309570312,-0.13438034057617188,0,0.48560646176338196,1.0,-0.015823431313037872
1,0.013066871091723442,0.08755079265448303,0.09100396230817244,-0.16449668304297566,-0.05150724169744606,0.0,0.19042395858698602,-0.0011858437210321426,-1.015395164489746,0.013066871091723442,-0.03555620461702347,0.0002040038089035079,3.283646583557129,0.02281121164560318,3.1622703075408936,-0.25976758543401957,contact_preserving_soft_cone,0.08,10,M7c,1,0.6,1.0,0.25,-1.015395164489746,protenix_contact,0.4833485782146454,,,,,,,,1,2.5592117309570312,2.4392266273498535,-0.11998510360717773,1,0.4833485782146454,1.0,0.013066871091723442
1,0.014069830067455769,-0.06509649467565724,0.051761832185553434,-0.07041198186161224,0.09895936246130453,0.0,0.20659566209686928,-0.0011275120778009295,-8.32333755493164,0.014069830067455769,-0.047599103301763535,0.0007414431893266737,2.869239330291748,0.03873477876186371,3.1285018920898438,-2.0894985850609373,contact_preserving_soft_cone,0.08,10,M7c,1,0.6,1.0,0.25,-8.32333755493164,protenix_contact,1.2482681274414062,,,,,,,,1,2.4392266273498535,2.1288886070251465,-0.31033802032470703,2,1.2482681274414062,1.0,0.014069830067455769
2,0.048326924443244934,-0.0305813187521901,-0.011625139360606374,0.04803418591497501,-0.015147915117448747,0.0,0.21768900318540824,0.002784502925351262,-14.497102737426758,-0.06590312719345093,0.048326924443244934,0.006739187519997358,3.7426211833953857,0.11875367164611816,3.3163044452667236,-3.627973609312903,contact_qp_grid,0.08,10,M8a,0,0.6,1.0,0.5,-14.497102737426758,protenix_contact,1.5259125232696533,-14.574799537658691,-8.744879722595215,0.0,1.3489129543304443,0.0,True,0.994669099905479,1,2.693592071533203,2.002692699432373,-0.6908993721008301,0,1.5259125232696533,1.0,0.048326924443244934
1,0.01341559924185276,-0.013834178295082237,0.07265276237184509,0.0160056760609567,0.015323842283372887,0.0,0.18389592915952616,-0.0052668265998363495,-9.76580810546875,0.01341559924185276,-0.03056546300649643,0.009811315685510635,2.4587414264678955,0.05817297101020813,3.3270556926727295,-2.4470561989583075,contact_qp_grid,0.08,10,M8a,0,0.6,1.0,0.25,-9.76580810546875,protenix_contact,1.3668040037155151,-9.847776412963867,-5.9086658477783205,0.0,1.1993311643600464,0.0,True,0.991676465421351,1,2.002692699432373,1.9526504278182983,-0.05004227161407471,1,1.3668040037155151,1.0,0.01341559924185276
2,0.004127645865082741,-0.04069129659255602,-0.027492987226054696,-0.06684616143115654,0.0030746179252152273,0.0,0.1996520173903789,0.0004182750708423555,-0.21486622095108032,0.004127645865082741,-0.00521757360547781,0.005251312628388405,2.134427309036255,0.07224723696708679,3.299497127532959,-0.05388446840515826,contact_qp_grid,0.08,10,M8a,0,0.6,1.0,0.5,-0.21486622095108032,protenix_contact,0.18316562473773956,-0.3316997289657593,-0.19901983737945556,0.0,9.999999974752427e-07,0.0,True,0.6477732786227655,1,1.9526504278182983,2.024824619293213,0.07217419147491455,2,0.18316562473773956,1.0,0.004127645865082741
2,0.003125803079456091,-0.0305813187521901,-0.011625139360606374,0.04803418591497501,-0.015147915117448747,0.0,0.21768900318540824,0.00022521440405398607,-2.9061312675476074,-0.005828295834362507,0.003125803079456091,0.006739187519997358,3.7426211833953857,0.11875367164611816,3.3163044452667236,-0.727152136474615,contact_qp_grid,0.04,10,M8b,0,0.6,1.0,0.5,-2.9061312675476074,protenix_contact,0.23399709165096283,-14.574799537658691,-8.744879722595215,0.0,9.999999974752427e-07,5.838748455047607,False,0.19939425307624173,1,2.693592071533203,2.657062292098999,-0.0365297794342041,0,0.23399709165096283,1.0,0.003125803079456091
